Warning: Config file not found. Using some defaults
INFO:spa2mqtt.spas.base.communicator.communicator:Instantiated default communicator with target 192.168.100.47:4257
INFO:spa2mqtt.spas.base.communicator.communicator:Attaching update handler.
INFO:spa2mqtt.spas.base.communicator.communicator:Connected to spa.
2025-05-21 11:26:36.515900_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:36.777358_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:37.082172_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:37.381214_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:37.415259_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:37.681777_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:37.987739_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:38.281796_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:38.380762_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:38.583345_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:38.881595_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:39.187300_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:39.382417_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:39.514694_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:39.781465_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:40.081487_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:40.386402_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:40.414491_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:40.681197_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:40.981148_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:41.280845_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:41.380257_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:41.586743_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:41.881304_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:42.182321_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:42.379831_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:42.531676_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:42.791334_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:43.080556_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:43.379591_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:43.415199_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:43.680506_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:43.986243_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:44.280198_: 7e25ffaf160623750519020064fa6502160102000065011c016c8000800000000000000000cf7e
2025-05-21 11:26:44.381317_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:44.580017_: 7e25ffaf160623750519020064fa650a160102000065011c016c8000800000000000000000517e
2025-05-21 11:26:44.880067_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:45.185624_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:45.390368_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:45.515031_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:45.798801_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:46.080445_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:46.381304_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:46.418342_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:46.681551_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:46.977184_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:47.278924_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:47.378357_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:47.585626_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:47.879194_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:48.180549_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:48.377963_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:48.512999_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:48.784608_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:49.078418_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:49.377648_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:49.411580_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:49.678331_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:49.978255_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:50.283660_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:50.378449_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:50.579206_: 7e25ffaf160623750519020064fa650a140102000065011c016c8000800000000000000000de7e
2025-05-21 11:26:50.877703_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:51.177744_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:51.382325_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:51.534413_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:51.777487_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:52.077425_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:52.377668_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:52.416183_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:52.677124_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:52.981399_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:53.276785_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:53.377048_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:53.582588_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:53.876690_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:54.176461_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:54.401030_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:54.509638_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:54.781345_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:55.081708_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:55.374910_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:55.409266_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:55.675767_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:55.975589_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:56.281666_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:56.375221_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:56.577990_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:56.870745_: 7e25ffaf160623750519020064fa6522140102000065011c016c8000800000000000000000367e
2025-05-21 11:26:57.175150_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:57.382372_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:57.508360_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:57.804467_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:58.074745_: 7e25ffaf160623750519020064fa6502140102000065011c016c8000800000000000000000407e
2025-05-21 11:26:58.373556_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:58.408103_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:26:58.680289_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:26:58.976764_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:26:59.276406_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:26:59.373300_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:26:59.574044_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:26:59.879462_: 7e25ffaf160623750519020064fa6502140102008065011c016c80008000000000000100003e7e
2025-05-21 11:27:00.174105_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:00.372681_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:00.506972_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:00.804804_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:01.081993_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:01.372608_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:01.406301_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:01.673175_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:01.973221_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:02.278519_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:02.388748_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:02.573010_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:02.872903_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:03.174339_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:03.371845_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:03.511508_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:03.772630_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:04.072311_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:04.371779_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:04.407270_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:04.678351_: 7e25ffaf160623750519020064fa6602150102008065011c016c8000800000000000010000367e
2025-05-21 11:27:04.972848_: 7e25ffaf160623750519020064fa6602150102000065011c016c8000800000000000000000487e
2025-05-21 11:27:05.271723_: 7e25ffaf160623750519020064fa6602150102000065011c016c8000800000000000000000487e
2025-05-21 11:27:05.371156_: 7e21ffaf230000000000000002003c0000ff0002003c0000ff0002003c0000ff008d7e
2025-05-21 11:27:05.571865_: 7e25ffaf160623750519020064fa6602150102000065011c016c8000800000000000000000487e
