11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,12,179,99,34,0
11,0,1,130,5,73,32,157,76,25,0,13,179,99,34,0
