23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,46,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,48,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,48,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,48,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,48,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,48,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,50,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,50,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,50,175,90,3,0
23,96,8,118,5,73,32,149,76,25,64,50,175,90,3,0
20,96,8,118,5,78,32,149,76,25,192,0,175,90,4,0
20,96,8,118,5,78,32,149,76,25,192,0,175,90,4,0
20,96,8,118,5,78,32,149,76,25,192,0,175,90,4,0
20,96,8,118,5,78,32,149,76,25,192,0,175,90,4,0
20,96,8,118,5,78,32,149,76,25,192,0,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,13,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,13,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,13,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,13,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,79,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,15,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
20,96,8,118,5,78,32,149,76,25,128,16,175,90,4,0
